sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,score_text,v_score_text,two_year_recid
Male,33,25 - 45,African-American,4,0,0,12,F,High,Medium,0
Male,33,25 - 45,African-American,4,0,0,12,F,High,Medium,0
Male,42,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,41,25 - 45,African-American,0,0,0,14,F,Medium,Low,0
Male,41,25 - 45,African-American,0,0,0,14,F,Medium,Low,0
Male,41,25 - 45,African-American,0,0,0,14,F,metier,Low,0
Male,41,25 - 45,African-American,0,0,0,14,F,Medium,Low,0
Male,22,Less than 25,Hispanic,0,0,0,0,F,downcast,Medium,0
Male,50,Greater than 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,26,25 - 45,Caucasian,0,0,0,3,F,Medium,Low,0
Male,26,25 - 45,Caucasian,0,0,0,3,F,Medium,Low,0
Male,26,25 - 45,Caucasian,0,0,0,3,F,Medium,Low,0
Male,26,25 - 45,Caucasian,0,0,0,3,F,Medium,Low,0
Male,26,25 - 45,Caucasian,0,0,0,3,F,intermediate,Low,0
Male,26,25 - 45,Caucasian,0,0,0,3,F,Medium,Low,0
Female,33,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,25,25 - 45,African-American,0,0,0,0,M,Medium,Medium,0
Male,37,25 - 45,African-American,0,0,0,0,M,Low,Low,0
Male,37,25 - 45,African-American,0,0,0,0,M,Low,Low,1
Male,23,Less than 25,Caucasian,8,2,0,11,F,High,High,0
Male,23,Less than 25,Caucasian,8,2,0,11,F,High,High,0
Male,37,25 - 45,Caucasian,0,0,0,8,F,High,Low,0
Male,37,25 - 45,Caucasian,0,0,0,8,F,High,Low,0
Male,37,25 - 45,Caucasian,0,0,0,8,F,High,Low,0
Male,37,25 - 45,Caucasian,0,0,0,8,F,High,Low,0
Male,21,Less than 25,African-American,0,0,0,0,M,High,High,0
Male,31,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,45,Greater than 45,Caucasian,0,0,0,21,F,Medium,Low,0
Male,45,Greater than 45,Caucasian,0,0,0,21,F,Medium,Low,0
Male,37,25 - 45,Caucasian,1,6,0,13,F,Medium,Low,0
Male,23,Less than 25,African-American,0,0,0,1,F,metier,Medium,0
Male,23,Less than 25,African-American,0,0,0,1,F,Medium,Medium,0
Male,23,Less than 25,African-American,0,0,0,1,F,Medium,Medium,0
Male,24,Less than 25,African-American,0,0,0,2,M,broken,Medium,0
Male,24,Less than 25,African-American,0,0,0,2,M,Low,Medium,0
Male,24,Less than 25,African-American,0,0,0,2,M,Low,Medium,0
Male,32,25 - 45,Caucasian,0,0,0,2,M,Low,Low,0
Male,35,25 - 45,African-American,0,0,0,0,F,Low,Low,0
Female,22,Less than 25,African-American,0,0,0,0,F,depressed,Medium,0
Female,22,Less than 25,African-American,0,0,0,0,F,Low,Medium,0
Male,29,25 - 45,Caucasian,4,1,0,10,F,High,Medium,1
Male,41,25 - 45,African-American,2,0,0,6,F,low-toned,Low,0
Male,41,25 - 45,African-American,2,0,0,6,F,depression,Low,1
Male,22,Less than 25,African-American,0,0,0,3,F,Medium,High,1
Male,34,25 - 45,African-American,2,1,0,5,M,Medium,Low,0
Male,34,25 - 45,African-American,2,1,0,5,M,Medium,Low,0
Male,55,Greater than 45,Caucasian,0,0,0,18,F,Medium,Low,0
Male,55,Greater than 45,Caucasian,0,0,0,18,F,Medium,Low,0
Female,40,25 - 45,Caucasian,0,0,0,3,F,Medium,Low,0
Female,40,25 - 45,Caucasian,0,0,0,3,F,Medium,Low,0
Male,37,25 - 45,Hispanic,0,0,0,8,F,modest,Low,0
Male,37,25 - 45,Hispanic,0,0,0,8,F,Low,Low,0
Male,21,Less than 25,Caucasian,0,0,0,0,F,Low,Medium,0
Female,23,Less than 25,African-American,0,0,0,0,M,abject,Low,0
Male,51,Greater than 45,African-American,1,0,0,19,F,High,Low,0
Male,51,Greater than 45,African-American,1,0,0,19,F,heights,Low,0
Male,56,Greater than 45,Caucasian,0,0,0,2,F,moo,Low,0
Male,26,25 - 45,Hispanic,0,0,0,0,M,Low,Low,0
Female,26,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Male,26,25 - 45,Hispanic,0,0,0,1,F,Low,Low,0
Male,46,Greater than 45,African-American,0,0,0,2,M,Medium,Medium,0
Male,41,25 - 45,Caucasian,0,0,0,0,F,grim,Low,0
Male,31,25 - 45,Caucasian,0,0,3,9,F,Medium,Low,0
Male,31,25 - 45,Caucasian,0,0,3,9,F,Medium,Low,0
Male,41,25 - 45,Other,0,0,0,1,M,Low,Low,0
Male,25,25 - 45,African-American,0,0,0,2,F,highschool,High,0
Male,25,25 - 45,African-American,0,0,0,2,F,High,High,0
Male,25,25 - 45,African-American,0,0,0,2,F,High,High,0
Male,27,25 - 45,African-American,0,0,0,1,M,Medium,Low,0
Male,27,25 - 45,African-American,0,0,0,1,M,Medium,Low,0
Male,31,25 - 45,African-American,1,1,1,13,F,High,High,1
Male,23,Less than 25,Caucasian,0,0,0,0,M,Low,Low,0
Male,23,Less than 25,African-American,0,0,1,1,F,High,High,0
Male,23,Less than 25,African-American,0,0,1,1,F,heights,High,0
Male,43,25 - 45,Hispanic,0,0,0,3,F,Medium,Low,0
Male,52,Greater than 45,African-American,0,0,0,7,M,Low,Low,0
Male,52,Greater than 45,African-American,0,0,0,7,M,Low,Low,0
Male,52,Greater than 45,African-American,0,0,0,7,M,Low,Low,0
Male,52,Greater than 45,African-American,0,0,0,7,M,Low,Low,0
Male,52,Greater than 45,African-American,0,0,0,7,M,Low,Low,0
Male,23,Less than 25,Caucasian,0,0,0,3,M,Low,Low,0
Male,23,Less than 25,Caucasian,0,0,0,3,M,Low,Low,0
Male,23,Less than 25,Caucasian,0,0,0,3,M,Low,Low,0
Male,29,25 - 45,African-American,0,0,0,6,F,Medium,Low,0
Male,29,25 - 45,African-American,0,0,0,6,F,Medium,Low,0
Male,29,25 - 45,African-American,0,0,0,6,F,Medium,Low,0
Male,40,25 - 45,Caucasian,0,0,0,10,F,Medium,Medium,0
Male,40,25 - 45,Caucasian,0,0,0,10,F,Medium,Medium,0
Male,40,25 - 45,Caucasian,0,0,0,10,F,Medium,Medium,0
Male,40,25 - 45,Caucasian,0,0,0,10,F,Medium,Medium,0
Male,40,25 - 45,Caucasian,0,0,0,10,F,Medium,Medium,0
Male,40,25 - 45,Caucasian,0,0,0,10,F,mass medium,Medium,0
Male,40,25 - 45,Caucasian,0,0,0,10,F,Medium,Medium,0
Female,49,Greater than 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,29,25 - 45,African-American,0,0,0,7,M,High,Medium,0
Male,49,Greater than 45,Caucasian,0,0,0,8,F,Low,Low,0
Male,49,Greater than 45,Caucasian,0,0,0,8,F,Low,Low,0
Male,24,Less than 25,African-American,0,0,0,3,F,Medium,Low,0
Male,24,Less than 25,African-American,0,0,0,3,F,Medium,Low,0
Male,41,25 - 45,African-American,0,0,0,7,M,Low,Low,0
Male,41,25 - 45,African-American,0,0,0,7,M,Low,Low,0
Female,27,25 - 45,African-American,0,0,0,3,M,Medium,Low,0
Female,27,25 - 45,African-American,0,0,0,3,M,Medium,Low,0
Female,27,25 - 45,African-American,0,0,0,3,M,Medium,Low,0
Female,27,25 - 45,African-American,0,0,0,3,M,Medium,Low,0
Male,65,Greater than 45,African-American,0,0,0,6,M,Low,Low,0
Male,40,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Male,40,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Male,40,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Male,40,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Male,47,Greater than 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,47,Greater than 45,Caucasian,0,0,0,0,M,Low,Low,0
Female,20,Less than 25,Caucasian,0,0,0,0,F,High,High,1
Male,26,25 - 45,African-American,0,0,0,0,M,Low,Low,0
Male,21,Less than 25,African-American,0,0,0,2,M,High,High,0
Male,21,Less than 25,African-American,0,0,0,2,M,High,High,0
Male,21,Less than 25,African-American,0,0,0,2,M,High,High,0
Male,21,Less than 25,African-American,0,0,0,2,M,High,High,0
Male,21,Less than 25,African-American,0,0,0,2,M,High,High,0
Male,44,25 - 45,African-American,0,0,0,8,M,High,Medium,1
Male,41,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,32,25 - 45,Caucasian,0,0,0,1,F,High,Low,0
Male,25,25 - 45,Hispanic,0,0,0,0,F,Low,Low,0
Male,25,25 - 45,Hispanic,0,0,0,0,F,Low,Low,0
Male,31,25 - 45,African-American,0,1,0,5,M,high school,Low,1
Male,42,25 - 45,Hispanic,0,0,0,1,M,Sir David Alexander Cecil Low,Low,0
Male,38,25 - 45,Caucasian,0,0,0,1,M,Low,Low,0
Female,67,Greater than 45,African-American,0,0,0,0,F,Low,Low,0
Male,42,25 - 45,Caucasian,0,0,0,1,M,Low,Low,0
Male,25,25 - 45,African-American,0,0,0,0,F,Low,Low,0
Male,27,25 - 45,Hispanic,0,0,1,6,F,Low,Medium,0
Male,27,25 - 45,Hispanic,0,0,1,6,F,Low,Medium,0
Male,43,25 - 45,Other,0,0,0,2,M,Low,Low,0
Male,41,25 - 45,African-American,2,0,1,29,M,High,Medium,0
Male,20,Less than 25,African-American,0,0,4,0,F,High,Medium,0
Male,20,Less than 25,African-American,0,0,4,0,F,High,Medium,0
Male,20,Less than 25,African-American,0,0,4,0,F,High,Medium,0
Male,23,Less than 25,Caucasian,0,0,0,6,F,High,Medium,1
Male,27,25 - 45,African-American,0,0,1,13,F,High,High,0
Male,27,25 - 45,African-American,0,0,1,13,F,High,High,0
Male,23,Less than 25,African-American,0,1,0,2,F,Sir David Low,Low,0
Male,33,25 - 45,Caucasian,0,0,0,2,F,Low,Low,0
Male,41,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Female,31,25 - 45,Caucasian,0,0,0,1,F,Low,Low,0
Female,54,Greater than 45,Caucasian,0,0,0,1,M,miserable,Low,0
Female,23,Less than 25,African-American,0,0,0,2,M,High,Medium,0
Female,23,Less than 25,African-American,0,0,0,2,M,High,Medium,0
Female,23,Less than 25,African-American,0,0,0,2,M,High,Medium,0
Female,23,Less than 25,African-American,0,0,0,2,M,High,Medium,0
Female,23,Less than 25,African-American,0,0,0,2,M,High,Medium,0
Female,23,Less than 25,African-American,0,0,0,2,M,High,Medium,1
Male,21,Less than 25,African-American,0,0,0,2,F,Medium,High,0
Male,21,Less than 25,African-American,0,0,0,2,F,Medium,High,0
Male,21,Less than 25,African-American,0,0,0,2,F,Medium,High,0
Male,21,Less than 25,African-American,0,0,0,2,F,Medium,High,0
Male,21,Less than 25,African-American,0,0,0,2,F,Medium,High,0
Male,21,Less than 25,African-American,0,0,0,2,F,Medium,High,0
Male,53,Greater than 45,African-American,0,0,0,5,F,Low,Low,0
Male,49,Greater than 45,Caucasian,0,0,0,2,M,depression,Low,0
Male,36,25 - 45,African-American,0,0,0,1,M,low,Low,0
Male,40,25 - 45,African-American,0,0,0,1,M,crushed,Low,0
Male,58,Greater than 45,Caucasian,0,0,0,10,M,Low,Low,0
Male,62,Greater than 45,Caucasian,0,0,0,0,F,dispirited,Low,0
Male,25,25 - 45,Caucasian,0,0,0,4,F,Medium,Low,0
Male,51,Greater than 45,African-American,0,0,0,15,F,High,Low,0
Male,51,Greater than 45,African-American,0,0,0,15,F,High,Low,0
Male,51,Greater than 45,African-American,0,0,0,15,F,High,Low,0
Male,46,Greater than 45,Caucasian,0,0,0,2,F,Low,Low,0
Male,46,Greater than 45,Caucasian,0,0,0,2,F,Low,Low,0
Male,50,Greater than 45,African-American,0,0,0,0,F,Low,Medium,0
Male,50,Greater than 45,African-American,0,0,0,0,F,Low,Medium,0
Male,28,25 - 45,African-American,0,0,0,4,M,Low,Low,0
Male,28,25 - 45,African-American,0,0,0,4,M,Low,Low,0
Male,24,Less than 25,Caucasian,0,0,0,2,F,Low,Low,0
Male,24,Less than 25,Caucasian,0,0,0,2,F,Low,Low,0
Male,32,25 - 45,Caucasian,0,0,0,6,F,High,High,0
Male,24,Less than 25,Other,0,0,0,1,F,Medium,Medium,0
Male,30,25 - 45,African-American,0,0,0,5,F,Low,Low,0
Male,56,Greater than 45,Caucasian,0,0,0,13,M,Low,Low,0
Male,23,Less than 25,African-American,1,0,0,2,F,High,High,0
Male,23,Less than 25,African-American,1,0,0,2,F,High,High,0
Male,23,Less than 25,African-American,1,0,0,2,F,High,High,0
Male,23,Less than 25,African-American,1,0,0,2,F,High,High,0
Male,23,Less than 25,African-American,1,0,0,2,F,heights,High,0
Male,38,25 - 45,Caucasian,0,0,0,18,F,High,Low,0
Male,38,25 - 45,Caucasian,0,0,0,18,F,High,Low,0
Male,25,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Male,25,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Male,25,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Male,48,Greater than 45,African-American,0,0,0,11,F,richly,Low,0
Male,48,Greater than 45,African-American,0,0,0,11,F,High,Low,0
Male,26,25 - 45,African-American,0,0,0,2,F,Low,Low,0
Female,58,Greater than 45,Caucasian,0,0,0,0,M,Low,Low,0
Female,26,25 - 45,African-American,0,0,0,0,F,Low,Low,0
Male,33,25 - 45,Caucasian,0,0,0,3,F,Medium,Medium,0
Male,33,25 - 45,Caucasian,0,0,0,3,F,Medium,Medium,0
Male,33,25 - 45,Caucasian,0,0,0,3,F,culture medium,Medium,0
Male,59,Greater than 45,African-American,0,0,0,8,F,High,Medium,0
Male,59,Greater than 45,African-American,0,0,0,8,F,High,Medium,0
Male,59,Greater than 45,African-American,0,0,0,8,F,High,Medium,0
Male,34,25 - 45,African-American,0,0,0,12,F,Medium,Medium,0
Male,34,25 - 45,African-American,0,0,0,12,F,Medium,Medium,0
Male,44,25 - 45,Caucasian,0,0,0,5,F,Low,Low,0
Male,20,Less than 25,African-American,0,0,0,0,F,average,High,1
Male,57,Greater than 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,45,Greater than 45,Caucasian,0,0,0,0,F,Medium,Low,0
Male,45,Greater than 45,Caucasian,0,0,0,0,F,Medium,Low,0
Male,27,25 - 45,Hispanic,0,0,0,1,M,Low,Low,0
Male,37,25 - 45,Caucasian,0,0,0,1,F,downhearted,Low,0
Male,37,25 - 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,37,25 - 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,37,25 - 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,43,25 - 45,African-American,0,0,0,0,F,Low,Low,0
Male,43,25 - 45,African-American,0,0,0,0,F,Low,Low,0
Male,65,Greater than 45,African-American,0,0,0,0,F,Low,Low,0
Female,36,25 - 45,African-American,0,0,0,1,M,metier,Low,0
Male,59,Greater than 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,35,25 - 45,Caucasian,0,0,0,4,F,Low,Low,0
Male,35,25 - 45,Caucasian,0,0,0,4,F,Low,Low,0
Male,37,25 - 45,African-American,0,0,0,12,F,High,High,0
Male,37,25 - 45,African-American,0,0,0,12,F,High,High,0
Male,37,25 - 45,African-American,0,0,0,12,F,High,High,0
Male,29,25 - 45,African-American,0,0,0,5,F,Medium,Low,1
Female,21,Less than 25,African-American,0,0,0,0,M,Medium,Medium,0
Male,28,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,34,25 - 45,African-American,0,0,0,5,M,Low,Low,0
Male,34,25 - 45,African-American,0,0,0,5,M,Low,Low,0
Male,34,25 - 45,African-American,0,0,0,5,M,Low,Low,0
Female,21,Less than 25,Caucasian,0,0,0,0,F,low gear,Low,0
Male,21,Less than 25,Caucasian,0,0,0,1,F,Medium,Medium,0
Male,29,25 - 45,African-American,0,0,0,1,M,Low,Low,0
Male,29,25 - 45,African-American,0,0,0,1,M,Low,Low,0
Female,42,25 - 45,African-American,0,0,0,16,F,Medium,Low,0
Female,42,25 - 45,African-American,0,0,0,16,F,Medium,Low,0
Female,42,25 - 45,African-American,0,0,0,16,F,Medium,Low,0
Male,21,Less than 25,African-American,0,2,1,3,F,High,Medium,1
Male,69,Greater than 45,African-American,0,0,0,1,F,Low,Low,0
Male,69,Greater than 45,African-American,0,0,0,1,F,Low,Low,0
Male,69,Greater than 45,African-American,0,0,0,1,F,Low,Low,0
Male,69,Greater than 45,African-American,0,0,0,1,F,Low,Low,0
Female,49,Greater than 45,Caucasian,0,0,0,1,M,Low,Low,0
Male,29,25 - 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,29,25 - 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,29,25 - 45,Caucasian,0,0,0,1,F,Low,Low,0
Female,24,Less than 25,Caucasian,0,0,0,0,M,Medium,Medium,0
Male,27,25 - 45,African-American,0,0,0,4,F,High,Medium,0
Male,27,25 - 45,African-American,0,0,0,4,F,gamey,Medium,0
Male,27,25 - 45,African-American,0,0,0,4,F,High,Medium,0
Male,27,25 - 45,African-American,0,0,0,4,F,High,Medium,0
Female,55,Greater than 45,African-American,0,0,0,1,M,Low,Low,0
Male,19,Less than 25,African-American,1,2,0,3,F,High,High,1
Male,24,Less than 25,African-American,2,0,0,7,M,High,Medium,0
Male,24,Less than 25,African-American,2,0,0,7,M,High,Medium,0
Male,24,Less than 25,African-American,2,0,0,7,M,High,Medium,0
Male,24,Less than 25,African-American,2,0,0,7,M,High,Medium,0
Male,39,25 - 45,Other,0,0,0,1,M,Low,Low,0
Male,21,Less than 25,Caucasian,0,0,0,1,F,Low,Medium,0
Male,28,25 - 45,Caucasian,0,0,0,0,F,Medium,Medium,0
Male,28,25 - 45,Caucasian,0,0,0,0,F,Medium,Medium,0
Male,28,25 - 45,Caucasian,0,0,0,0,F,Medium,Medium,0
Male,28,25 - 45,Caucasian,0,0,0,0,F,Medium,Medium,0
Male,34,25 - 45,African-American,0,0,0,4,M,Medium,Medium,0
Male,27,25 - 45,African-American,0,0,0,2,F,sensitive,Low,0
Male,27,25 - 45,African-American,0,0,0,2,F,Medium,Low,0
Male,27,25 - 45,African-American,0,0,0,2,F,Medium,Low,0
Male,27,25 - 45,African-American,0,0,0,2,F,Medium,Low,0
Male,27,25 - 45,African-American,0,0,0,2,F,Medium,Low,0
Male,37,25 - 45,African-American,3,0,0,12,M,High,High,0
Male,37,25 - 45,African-American,3,0,0,12,M,mellow,High,0
Male,40,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Male,60,Greater than 45,Other,0,0,0,0,M,Low,Low,0
Female,36,25 - 45,Caucasian,0,0,0,4,F,Low,Low,0
Female,36,25 - 45,Caucasian,0,0,0,4,F,Low,Low,0
Male,23,Less than 25,Caucasian,0,0,0,0,F,Low,Medium,0
Male,23,Less than 25,Caucasian,0,0,0,0,F,Low,Medium,0
Male,34,25 - 45,African-American,0,0,0,19,F,Medium,Medium,0
Male,34,25 - 45,African-American,0,0,0,19,F,Medium,Medium,1
Male,52,Greater than 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,52,Greater than 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,38,25 - 45,African-American,0,0,0,13,F,High,Medium,0
Male,38,25 - 45,African-American,0,0,0,13,F,High,Medium,0
Male,27,25 - 45,African-American,0,0,1,5,F,High,Medium,0
Male,27,25 - 45,African-American,0,0,1,5,F,High,Medium,0
Male,27,25 - 45,African-American,0,0,1,5,F,High,Medium,1
Male,50,Greater than 45,African-American,0,0,0,1,F,Low,Low,0
Male,27,25 - 45,African-American,0,0,0,0,F,Low,Low,0
Male,22,Less than 25,African-American,0,1,2,1,F,medium,Medium,0
Male,43,25 - 45,African-American,0,0,0,1,F,Medium,Medium,0
Male,43,25 - 45,African-American,0,0,0,1,F,Medium,Medium,0
Male,43,25 - 45,African-American,0,0,0,1,F,Medium,Medium,0
Male,29,25 - 45,Caucasian,0,0,0,0,M,Medium,Medium,0
Male,29,25 - 45,Caucasian,0,0,0,0,M,Medium,Medium,0
Male,29,25 - 45,Caucasian,0,0,0,0,M,Medium,Medium,0
Male,29,25 - 45,Caucasian,0,0,0,0,M,Medium,Medium,0
Female,50,Greater than 45,Hispanic,0,0,0,1,F,Low,Low,0
Female,50,Greater than 45,Hispanic,0,0,0,1,F,Low,Low,0
Female,50,Greater than 45,Hispanic,0,0,0,1,F,Low,Low,0
Female,50,Greater than 45,Hispanic,0,0,0,1,F,Low,Low,0
Male,61,Greater than 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,61,Greater than 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,61,Greater than 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,34,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Male,56,Greater than 45,African-American,0,0,0,1,F,Low,Low,0
Male,56,Greater than 45,African-American,0,0,0,1,F,Low,Low,0
Male,22,Less than 25,African-American,0,0,0,0,F,High,High,0
Male,22,Less than 25,African-American,0,0,0,0,F,High,High,0
Male,22,Less than 25,African-American,0,0,0,0,F,High,High,0
Male,31,25 - 45,African-American,3,0,0,16,F,High,High,0
Male,31,25 - 45,African-American,3,0,0,16,F,High,High,0
Male,31,25 - 45,African-American,3,0,0,16,F,High,High,0
Male,21,Less than 25,Caucasian,0,0,0,0,F,Low,Medium,0
Male,23,Less than 25,African-American,0,0,1,1,F,Medium,Low,0
Male,23,Less than 25,African-American,0,0,1,1,F,Medium,Low,0
Male,45,Greater than 45,Other,0,0,0,1,F,Low,Low,0
Male,26,25 - 45,Hispanic,0,0,0,3,F,High,Low,0
Male,24,Less than 25,African-American,0,0,0,1,M,High,Medium,0
Male,24,Less than 25,African-American,0,0,0,1,M,High,Medium,0
Male,24,Less than 25,African-American,0,0,0,1,M,High,Medium,0
Male,30,25 - 45,African-American,0,0,0,1,F,High,Medium,0
Male,32,25 - 45,African-American,0,6,5,17,F,High,Medium,0
Male,32,25 - 45,African-American,0,6,5,17,F,High,Medium,0
Male,61,Greater than 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,27,25 - 45,Caucasian,0,0,0,3,M,Low,Low,0
Male,27,25 - 45,Caucasian,0,0,0,3,M,Low,Low,0
Female,27,25 - 45,African-American,0,0,0,2,M,Medium,Low,0
Male,41,25 - 45,Hispanic,0,0,0,2,M,lowly,Low,0
Male,25,25 - 45,Hispanic,0,0,0,2,F,Low,Low,0
Male,60,Greater than 45,Caucasian,0,0,0,0,M,modest,Low,0
Male,23,Less than 25,African-American,0,0,0,1,M,High,High,0
Male,40,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,35,25 - 45,Caucasian,0,0,0,6,F,Low,Low,0
Male,30,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,30,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,34,25 - 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,49,Greater than 45,Caucasian,0,0,0,0,F,Low,Low,0
Female,20,Less than 25,Caucasian,0,0,0,1,F,average,Medium,0
Female,20,Less than 25,African-American,0,0,0,0,F,Medium,Medium,0
Female,20,Less than 25,African-American,0,0,0,0,F,Medium,Medium,0
Male,48,Greater than 45,Asian,0,0,0,0,F,Low,Low,0
Male,24,Less than 25,African-American,0,0,0,0,M,Medium,Medium,1
Male,30,25 - 45,African-American,0,0,0,5,M,Low,Low,0
Male,50,Greater than 45,African-American,1,0,0,23,F,High,High,0
Male,50,Greater than 45,African-American,1,0,0,23,F,High,High,0
Male,50,Greater than 45,African-American,1,0,0,23,F,High,High,0
Male,50,Greater than 45,African-American,1,0,0,23,F,High,High,0
Female,20,Less than 25,African-American,0,0,0,0,M,Low,Medium,0
Male,25,25 - 45,African-American,0,0,0,0,M,Low,Medium,0
Male,37,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,38,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,38,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,29,25 - 45,African-American,0,0,0,0,F,low gear,Low,0
Male,29,25 - 45,African-American,0,0,0,0,F,Low,Low,0
Female,38,25 - 45,Caucasian,0,0,0,1,M,Medium,Low,0
Male,27,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Male,27,25 - 45,African-American,0,0,0,1,F,crushed,Low,0
Male,27,25 - 45,African-American,0,0,0,1,F,Sir David Low,Low,0
Male,27,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Male,45,Greater than 45,Hispanic,0,0,0,0,M,Low,Low,0
Female,29,25 - 45,Hispanic,0,0,0,2,M,Low,Low,0
Male,21,Less than 25,Caucasian,0,0,0,0,M,Low,Medium,0
Male,21,Less than 25,Caucasian,0,0,0,0,M,Low,Medium,0
Male,36,25 - 45,African-American,0,0,0,11,M,Medium,Medium,0
Male,36,25 - 45,African-American,0,0,0,11,M,Medium,Medium,0
Male,29,25 - 45,African-American,0,0,0,3,M,Medium,Medium,0
Male,29,25 - 45,African-American,0,0,0,3,M,sensitive,Medium,0
Male,24,Less than 25,African-American,0,0,0,1,F,Medium,High,0
Male,53,Greater than 45,Caucasian,0,0,0,3,F,Low,Low,0
Male,53,Greater than 45,Caucasian,0,0,0,3,F,Low,Low,0
Male,36,25 - 45,Caucasian,0,0,0,4,F,Low,Low,0
Male,36,25 - 45,Caucasian,0,0,0,4,F,Low,Low,0
Male,36,25 - 45,Caucasian,0,0,0,4,F,Low,Low,0
Male,64,Greater than 45,African-American,0,0,0,8,M,Low,Low,1
Male,31,25 - 45,African-American,0,0,0,3,M,Low,Low,0
Male,23,Less than 25,African-American,0,0,0,0,M,High,Medium,0
Male,23,Less than 25,African-American,0,0,0,0,M,High,Medium,0
Male,26,25 - 45,Caucasian,0,0,0,3,M,High,High,0
Male,26,25 - 45,Caucasian,0,0,0,3,M,High,High,0
Male,26,25 - 45,Caucasian,0,0,0,3,M,High,High,0
Male,48,Greater than 45,Caucasian,0,0,0,0,F,lowly,Low,0
Male,27,25 - 45,Other,0,0,0,6,F,Low,Low,0
Male,27,25 - 45,Other,0,0,0,6,F,Low,Low,0
Male,27,25 - 45,Other,0,0,0,6,F,Low,Low,0
Male,27,25 - 45,Other,0,0,0,6,F,Low,Low,0
Male,21,Less than 25,African-American,0,0,0,0,F,Low,Medium,0
Male,20,Less than 25,African-American,0,0,0,0,F,Medium,Medium,0
Male,20,Less than 25,African-American,0,0,0,0,F,Medium,Medium,0
Male,20,Less than 25,African-American,0,0,0,0,F,Medium,Medium,0
Male,20,Less than 25,African-American,0,0,0,0,F,Medium,Medium,0
Male,29,25 - 45,Caucasian,0,0,0,1,M,Low,Low,0
Male,37,25 - 45,African-American,0,0,0,17,M,High,Low,0
Male,37,25 - 45,African-American,0,0,0,17,M,High,Low,0
Male,51,Greater than 45,Caucasian,0,0,0,8,F,Medium,Low,0
Male,51,Greater than 45,Caucasian,0,0,0,8,F,Medium,Low,0
Male,47,Greater than 45,Caucasian,0,0,0,2,F,Low,Low,0
Male,42,25 - 45,Caucasian,0,0,0,0,F,Medium,Low,0
Male,23,Less than 25,Caucasian,0,0,0,1,M,Low,Low,0
Male,49,Greater than 45,Caucasian,0,0,0,6,F,Low,Low,0
Male,49,Greater than 45,Caucasian,0,0,0,6,F,Low,Low,0
Male,29,25 - 45,Caucasian,0,0,0,2,(NI0),High,High,0
Male,29,25 - 45,Caucasian,0,0,0,2,(NI0),High,High,0
Male,29,25 - 45,Caucasian,0,0,0,2,(NI0),High,High,0
Male,25,25 - 45,African-American,1,0,0,5,F,High,Medium,0
Male,25,25 - 45,African-American,1,0,0,5,F,High,Medium,0
Male,27,25 - 45,African-American,0,0,1,2,F,High,High,0
Male,27,25 - 45,African-American,0,0,1,2,F,High,High,0
Male,45,Greater than 45,African-American,1,0,0,16,F,Medium,Low,0
